year,month,creek,branch,species,count,type,count_percent,shannon,total_count,treatment,date
2012,8,Nelson,Left,hobsonia_florida,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,orbiniidae,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,paranais_litoralis,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,tubificoides_benedeni,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,tubificoides_wasselli,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,tubificoides_brownae,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,monopylephorus_sp,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,psammoryctides_sp,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,cernosvitoviella_immota,226,macro,0.3178621659634318,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,orchestia_grillus,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,littorophiloscia_vittata,13,macro,0.01828410689170183,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,erichsonella_attenuata,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,edotea_triloba,1,macro,0.0014064697609001407,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,hargeria_rapax,1,macro,0.0014064697609001407,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,cyathura_polita,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,geukensia_demissa,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,melampus_b,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,nematostella_vectensis,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Nelson,Left,oxyurostylis_smithi,0,macro,0,1.5223706828562162,711,control,2012-08-01
2012,8,Sweeney,Left,fabricia_sabella,2,macro,0.0018587360594795538,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,manayunkia_aestuarina,179,macro,0.16635687732342008,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,eteone_heteropoda,66,macro,0.06133828996282528,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,captiella_capitata,52,macro,0.048327137546468404,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,nereis_diversicolor,30,macro,0.027881040892193308,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,streblospio_benedicti,500,macro,0.4646840148698885,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,polydora_cornuta,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,pygospio_elegans,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,marenzelleria_viridis,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,hobsonia_florida,3,macro,0.0027881040892193307,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,orbiniidae,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,paranais_litoralis,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,tubificoides_benedeni,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,tubificoides_wasselli,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,tubificoides_brownae,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,monopylephorus_sp,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,psammoryctides_sp,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,cernosvitoviella_immota,200,macro,0.18587360594795538,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,orchestia_grillus,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,littorophiloscia_vittata,3,macro,0.0027881040892193307,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,erichsonella_attenuata,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,edotea_triloba,39,macro,0.0362453531598513,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,hargeria_rapax,2,macro,0.0018587360594795538,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,cyathura_polita,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,geukensia_demissa,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,melampus_b,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,nematostella_vectensis,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Left,oxyurostylis_smithi,0,macro,0,1.5611446290030067,1076,fertilized,2012-08-01
2012,8,Sweeney,Right,fabricia_sabella,2,macro,0.0016680567139282735,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,manayunkia_aestuarina,240,macro,0.20016680567139283,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,eteone_heteropoda,54,macro,0.045037531276063386,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,captiella_capitata,30,macro,0.025020850708924104,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,nereis_diversicolor,36,macro,0.030025020850708923,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,streblospio_benedicti,574,macro,0.4787322768974145,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,polydora_cornuta,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,pygospio_elegans,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,marenzelleria_viridis,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,hobsonia_florida,3,macro,0.0025020850708924102,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,orbiniidae,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,paranais_litoralis,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,tubificoides_benedeni,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,tubificoides_wasselli,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,tubificoides_brownae,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,monopylephorus_sp,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,psammoryctides_sp,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,cernosvitoviella_immota,250,macro,0.2085070892410342,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,orchestia_grillus,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,littorophiloscia_vittata,5,macro,0.004170141784820684,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,erichsonella_attenuata,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,edotea_triloba,2,macro,0.0016680567139282735,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,hargeria_rapax,3,macro,0.0025020850708924102,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,cyathura_polita,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,geukensia_demissa,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,melampus_b,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,nematostella_vectensis,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,Sweeney,Right,oxyurostylis_smithi,0,macro,0,1.412856967938069,1199,fertilized,2012-08-01
2012,8,West,Left,fabricia_sabella,2,macro,0.005221932114882507,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,manayunkia_aestuarina,18,macro,0.04699738903394256,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,eteone_heteropoda,55,macro,0.14360313315926893,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,captiella_capitata,42,macro,0.10966057441253264,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,nereis_diversicolor,11,macro,0.028720626631853787,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,streblospio_benedicti,203,macro,0.5300261096605744,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,polydora_cornuta,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,pygospio_elegans,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,marenzelleria_viridis,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,hobsonia_florida,1,macro,0.0026109660574412533,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,orbiniidae,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,paranais_litoralis,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,tubificoides_benedeni,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,tubificoides_wasselli,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,tubificoides_brownae,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,monopylephorus_sp,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,psammoryctides_sp,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,cernosvitoviella_immota,44,macro,0.11488250652741515,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,orchestia_grillus,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,littorophiloscia_vittata,6,macro,0.015665796344647518,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,erichsonella_attenuata,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,edotea_triloba,1,macro,0.0026109660574412533,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,hargeria_rapax,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,cyathura_polita,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,geukensia_demissa,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,melampus_b,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,nematostella_vectensis,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Left,oxyurostylis_smithi,0,macro,0,1.4754214183895888,383,control,2012-08-01
2012,8,West,Right,fabricia_sabella,5,macro,0.005434782608695652,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,manayunkia_aestuarina,300,macro,0.32608695652173914,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,eteone_heteropoda,78,macro,0.08478260869565217,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,captiella_capitata,36,macro,0.0391304347826087,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,nereis_diversicolor,13,macro,0.014130434782608696,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,streblospio_benedicti,304,macro,0.33043478260869563,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,polydora_cornuta,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,pygospio_elegans,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,marenzelleria_viridis,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,hobsonia_florida,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,orbiniidae,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,paranais_litoralis,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,tubificoides_benedeni,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,tubificoides_wasselli,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,tubificoides_brownae,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,monopylephorus_sp,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,psammoryctides_sp,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,cernosvitoviella_immota,164,macro,0.1782608695652174,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,orchestia_grillus,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,littorophiloscia_vittata,4,macro,0.004347826086956522,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,erichsonella_attenuata,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,edotea_triloba,16,macro,0.017391304347826087,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,hargeria_rapax,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,cyathura_polita,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,geukensia_demissa,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,melampus_b,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,nematostella_vectensis,0,macro,0,1.557398282800461,920,control,2012-08-01
2012,8,West,Right,oxyurostylis_smithi,0,macro,0,1.557398282800461,920,control,2012-08-01
2013,8,Clubhead,Right,fabricia_sabella,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,manayunkia_aestuarina,10,macro,0.12658227848101267,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,eteone_heteropoda,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,captiella_capitata,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,nereis_diversicolor,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,streblospio_benedicti,50,macro,0.6329113924050633,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,polydora_cornuta,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,pygospio_elegans,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,marenzelleria_viridis,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,hobsonia_florida,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,orbiniidae,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,paranais_litoralis,2,macro,0.02531645569620253,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,tubificoides_benedeni,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,tubificoides_wasselli,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,tubificoides_brownae,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,monopylephorus_sp,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,psammoryctides_sp,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,cernosvitoviella_immota,17,macro,0.21518987341772153,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,orchestia_grillus,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,littorophiloscia_vittata,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,erichsonella_attenuata,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,edotea_triloba,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,hargeria_rapax,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,cyathura_polita,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,geukensia_demissa,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,melampus_b,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,nematostella_vectensis,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Clubhead,Right,oxyurostylis_smithi,0,macro,0,0.9747906067528022,79,fertilized,2013-08-01
2013,8,Sweeney,Left,fabricia_sabella,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,manayunkia_aestuarina,48,macro,0.35294117647058826,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,eteone_heteropoda,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,captiella_capitata,1,macro,0.007352941176470588,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,nereis_diversicolor,10,macro,0.07352941176470588,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,streblospio_benedicti,38,macro,0.27941176470588236,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,polydora_cornuta,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,pygospio_elegans,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,marenzelleria_viridis,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,hobsonia_florida,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,orbiniidae,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,paranais_litoralis,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,tubificoides_benedeni,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,tubificoides_wasselli,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,tubificoides_brownae,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,monopylephorus_sp,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,psammoryctides_sp,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,cernosvitoviella_immota,37,macro,0.27205882352941174,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,orchestia_grillus,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,littorophiloscia_vittata,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,erichsonella_attenuata,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,edotea_triloba,2,macro,0.014705882352941176,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,hargeria_rapax,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,cyathura_polita,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,geukensia_demissa,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,melampus_b,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,nematostella_vectensis,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Left,oxyurostylis_smithi,0,macro,0,1.3680811309413603,136,fertilized,2013-08-01
2013,8,Sweeney,Right,fabricia_sabella,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,manayunkia_aestuarina,8,macro,0.05228758169934641,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,eteone_heteropoda,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,captiella_capitata,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,nereis_diversicolor,23,macro,0.1503267973856209,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,streblospio_benedicti,113,macro,0.738562091503268,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,polydora_cornuta,7,macro,0.0457516339869281,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,pygospio_elegans,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,marenzelleria_viridis,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,hobsonia_florida,2,macro,0.013071895424836602,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,orbiniidae,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,paranais_litoralis,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,tubificoides_benedeni,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,tubificoides_wasselli,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,tubificoides_brownae,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,monopylephorus_sp,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,psammoryctides_sp,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,cernosvitoviella_immota,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,orchestia_grillus,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,littorophiloscia_vittata,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,erichsonella_attenuata,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,edotea_triloba,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,hargeria_rapax,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,cyathura_polita,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,geukensia_demissa,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,melampus_b,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,nematostella_vectensis,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,Sweeney,Right,oxyurostylis_smithi,0,macro,0,0.8608013970864832,153,fertilized,2013-08-01
2013,8,West,Left,fabricia_sabella,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,manayunkia_aestuarina,4,macro,0.03773584905660377,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,eteone_heteropoda,6,macro,0.05660377358490566,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,captiella_capitata,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,nereis_diversicolor,14,macro,0.1320754716981132,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,streblospio_benedicti,70,macro,0.660377358490566,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,polydora_cornuta,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,pygospio_elegans,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,marenzelleria_viridis,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,hobsonia_florida,5,macro,0.04716981132075472,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,orbiniidae,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,paranais_litoralis,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,tubificoides_benedeni,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,tubificoides_wasselli,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,tubificoides_brownae,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,monopylephorus_sp,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,psammoryctides_sp,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,cernosvitoviella_immota,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,orchestia_grillus,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,littorophiloscia_vittata,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,erichsonella_attenuata,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,edotea_triloba,4,macro,0.03773584905660377,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,hargeria_rapax,3,macro,0.02830188679245283,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,cyathura_polita,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,geukensia_demissa,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,melampus_b,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,nematostella_vectensis,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Left,oxyurostylis_smithi,0,macro,0,1.196218266842529,106,control,2013-08-01
2013,8,West,Right,fabricia_sabella,1,macro,0.010101010101010102,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,manayunkia_aestuarina,4,macro,0.04040404040404041,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,eteone_heteropoda,7,macro,0.0707070707070707,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,captiella_capitata,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,nereis_diversicolor,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,streblospio_benedicti,78,macro,0.7878787878787878,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,polydora_cornuta,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,pygospio_elegans,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,marenzelleria_viridis,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,hobsonia_florida,6,macro,0.06060606060606061,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,orbiniidae,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,paranais_litoralis,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,tubificoides_benedeni,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,tubificoides_wasselli,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,tubificoides_brownae,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,monopylephorus_sp,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,psammoryctides_sp,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,cernosvitoviella_immota,1,macro,0.010101010101010102,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,orchestia_grillus,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,littorophiloscia_vittata,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,erichsonella_attenuata,0,macro,0,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,edotea_triloba,2,macro,0.020202020202020204,0.8463654244159725,99,control,2013-08-01
2013,8,West,Right,hargeria_rapax,0,macro,0,0.8463654244159725,99,control,2013-08-01
